z,m,yd_mass,yd_mass_env,yd_mass_core
0.015999815604920944,15.005280362041526,13.516319174395495,11.730687476742983,1.785631697652512
0.015999815604920944,15.255368368150492,0.06368763498625896,0.0,0.0
0.015999815604920944,15.505456374155093,13.853096896699483,12.11323391579099,1.7398629809084922
0.015999815604920944,15.755544380160844,14.184575710495167,12.292918784141204,1.891656926353963
0.015999815604920944,16.005632386221418,0.07092971856302732,0.0,0.0
0.015999815604920944,16.255720392262166,14.557302088031616,12.653118233919551,1.9041838541120644
0.015999815604920944,16.505808398258385,14.855047648373596,12.855712528812976,1.9993351195606195
0.015999815604920944,16.75589640432061,15.164912413752912,12.962268783218736,2.2026436305341757
0.015999815604920944,17.00598441036291,0.08262654185985951,0.0,0.0
0.015999815604920944,17.256072416397355,0.08506598218293959,0.0,0.0
0.015999815604920944,17.506160422401052,0.08861688333877993,0.0,0.0
0.015999815604920944,17.756248428459813,0.0989696826770583,0.0,0.0
0.015999815604920944,18.006336434517944,0.09917315984819197,0.0,0.0
0.015999815604920944,18.256424440525052,0.10622024800642649,0.0,0.0
0.015999815604920944,18.50651244655469,0.11050715663470001,0.0,0.0
0.015999815604920944,18.756600452589538,0.10680351672521127,0.0,0.0
0.015999815604920944,19.00668845866076,0.10862032126838272,0.0,0.0
0.015999815604920944,19.25677646468224,0.11187298843012172,0.0,0.0
0.015999815604920944,19.506864470723702,0.1171782242903312,0.0,0.0
0.015999815604920944,19.75695247672155,0.12232719503171197,0.0,0.0
0.015999815604920944,20.007040482763003,0.12505073354091323,0.0,0.0
0.024999808351170515,10.503696253478095,8.89814827601744,8.360128101801426,0.5380201742160153
0.024999808351170515,10.753784259504249,9.117392931690322,8.539248013857337,0.5781449178329834
0.024999808351170515,11.003872265508889,9.35955480188949,5.647762086091516,3.7117927157979724
0.024999808351170515,11.253960271571337,9.58072944333139,8.357379546504081,1.2233498968273087
0.024999808351170515,11.504048277567541,9.78479648037453,6.135318052296016,3.6494784280785133
0.024999808351170515,11.7541362835884,10.111437798652084,8.363849445502698,1.7475883531493863
0.024999808351170515,12.004224289674788,10.360307344440784,9.174546418165468,1.185760926275317
0.024999808351170515,12.254312295719572,10.576147080795092,9.652044538952168,0.924102541842925
0.024999808351170515,12.504400301731021,0.051793024372308594,0.0,0.0
0.024999808351170515,12.754488307792181,0.05506125508842352,0.0,0.0
0.024999808351170515,13.004576313788254,11.558240182451685,10.213688888470065,1.3445512939816202
0.024999808351170515,13.25466431982531,11.780514032117187,10.403232438258353,1.3772815938588343
0.024999808351170515,13.504752325879311,12.008796661537025,10.599519842765217,1.4092768187718083
0.024999808351170515,13.754840331904816,12.218525792046687,10.789739121535732,1.4287866705109558
0.024999808351170515,14.004928337954418,12.440680806451624,10.965322667484635,1.475358138966989
0.024999808351170515,14.255016343976408,12.675952031614925,11.161132000812362,1.5148200308025639
0.024999808351170515,14.505104350011162,0.07593462653439254,0.0,0.0
0.024999808351170515,14.75519235604203,0.0782314430286668,0.0,0.0
0.024999808351170515,15.005280362041526,13.501580415836838,11.72248443460032,1.7790959812365177
0.024999808351170515,15.255368368150492,0.08480514248815041,0.0,0.0
0.024999808351170515,15.505456374155093,13.946037977965503,12.085019871034566,1.861018106930938
0.024999808351170515,15.755544380160844,0.09120217038033296,0.0,0.0
0.024999808351170515,16.005632386221418,14.43753820677888,12.476932944777976,1.9606052620009038
0.024999808351170515,16.255720392262166,14.485918708601508,12.660507966582305,1.825410742019203
0.024999808351170515,16.505808398258385,14.826798891914692,12.827752016710168,1.9990468752045232
0.024999808351170515,16.75589640432061,15.118591638784151,13.02440895254527,2.094182686238881
0.024999808351170515,17.00598441036291,15.407445945173285,13.209977190518462,2.1974687546548237
0.024999808351170515,17.256072416397355,0.11290675728809418,0.0,0.0
0.024999808351170515,17.506160422401052,0.11822336283040258,0.0,0.0
0.024999808351170515,17.756248428459813,0.12295474899081427,0.0,0.0
0.024999808351170515,18.006336434517944,0.12656323110180878,0.0,0.0
0.024999808351170515,18.256424440525052,0.13848096810233912,0.0,0.0
0.024999808351170515,18.50651244655469,0.14078646205373246,0.0,0.0
0.024999808351170515,18.756600452589538,0.14333854369311894,0.0,0.0
0.024999808351170515,19.00668845866076,0.15739429384738912,0.0,0.0
0.024999808351170515,19.25677646468224,0.1603370782117608,0.0,0.0
0.024999808351170515,19.506864470723702,0.16862940874967336,0.0,0.0
0.024999808351170515,19.75695247672155,0.16629720247103563,0.0,0.0
0.024999808351170515,20.007040482763003,0.16984671394433448,0.0,0.0
0.03569979968051185,10.503696253478095,8.886242786161727,6.666550902166346,2.219691883995381
0.03569979968051185,10.753784259504249,9.10574927503453,8.543996677082388,0.5617525979521405
0.03569979968051185,11.003872265508889,9.34683851037285,5.702346933112456,3.6444915772603936
0.03569979968051185,11.253960271571337,9.585872274249212,8.762995257254829,0.8228770169943835
0.03569979968051185,11.504048277567541,9.863504229459783,8.937798526744265,0.9257057027155196
0.03569979968051185,11.7541362835884,10.101278766142757,9.276408174572452,0.824870591570305
0.03569979968051185,12.004224289674788,10.350414647661818,8.929367325169938,1.421047322491879
